Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
72,Jason Kidd,PHX,24.0,193.04,94.347136,California,USA,1994,1,2,55,10.9,4.5,9.0,2.4,0.039,0.106,0.17,0.498,0.37,1996-97
176,Damon Stoudamire,TOR,23.0,177.8,77.56423199999999,Arizona,USA,1995,1,7,81,20.2,4.1,8.8,-3.7,0.0289999999999999,0.09,0.253,0.516,0.38,1996-97
269,Robert Pack,DAL,28.0,187.96,86.18248,Southern California,USA,Undrafted,Undrafted,Undrafted,54,14.3,2.7,8.4,-8.3,0.016,0.078,0.244,0.482,0.435,1996-97
272,Rod Strickland,WAS,30.0,190.5,83.91452,DePaul,USA,1988,1,19,82,17.2,4.1,8.9,1.7,0.038,0.093,0.237,0.5329999999999999,0.366,1996-97
321,Tim Hardaway,MIA,30.0,182.88,88.45044,Texas-El Paso,USA,1989,1,14,81,20.3,3.4,8.6,8.9,0.018,0.083,0.264,0.532,0.4039999999999999,1996-97
338,Kevin Johnson,PHX,31.0,185.42,86.18248,California,USA,1987,1,7,70,20.1,3.6,9.3,2.9,0.024,0.085,0.226,0.631,0.3879999999999999,1996-97
375,John Stockton,UTA,35.0,185.42,79.3786,Gonzaga,USA,1984,1,16,82,14.4,2.8,10.5,11.4,0.021,0.075,0.186,0.6559999999999999,0.45,1996-97
404,Nick Van Exel,LAL,25.0,185.42,83.007336,Cincinnati,USA,1993,2,37,79,15.3,2.9,8.5,3.8,0.017,0.071,0.209,0.518,0.358,1996-97
430,Mark Jackson,IND,32.0,190.5,83.91452,St. John's (NY),USA,1987,1,18,82,9.9,4.8,11.4,-2.0,0.035,0.1159999999999999,0.155,0.525,0.4639999999999999,1996-97
454,Mark Jackson,IND,33.0,190.5,83.91452,St. John's (NY),USA,1987,1,18,82,8.3,3.9,8.7,10.2,0.035,0.1159999999999999,0.166,0.501,0.4429999999999999,1997-98
507,John Stockton,UTA,36.0,185.42,79.3786,Gonzaga,USA,1984,1,16,64,12.0,2.6,8.5,13.4,0.026,0.084,0.1939999999999999,0.628,0.447,1997-98
618,Rod Strickland,WAS,31.0,190.5,83.91452,DePaul,USA,1988,1,19,76,17.8,5.3,10.5,1.3,0.04,0.115,0.235,0.501,0.417,1997-98
638,Stephon Marbury,MIN,21.0,187.96,81.64656,Georgia Tech,USA,1996,1,4,82,17.7,2.8,8.6,0.9,0.021,0.062,0.241,0.505,0.359,1997-98
852,Jason Kidd,PHX,25.0,193.04,96.161504,California,USA,1994,1,2,82,11.6,6.2,9.1,5.1,0.0409999999999999,0.149,0.176,0.502,0.356,1997-98
1040,Terrell Brandon,MIN,29.0,180.34,78.471416,Oregon,USA,1991,1,11,36,13.9,3.7,8.6,1.3,0.024,0.109,0.2289999999999999,0.4629999999999999,0.411,1998-99
1047,Stephon Marbury,NJN,22.0,187.96,81.64656,Georgia Tech,USA,1996,1,4,49,21.3,2.9,8.9,2.4,0.02,0.067,0.271,0.519,0.411,1998-99
1132,Rod Strickland,WAS,32.0,190.5,83.91452,DePaul,USA,1988,1,19,44,15.7,4.8,9.9,-1.5,0.039,0.1119999999999999,0.236,0.488,0.4379999999999999,1998-99
1207,Gary Payton,SEA,30.0,193.04,81.64656,Oregon State,USA,1990,1,2,50,21.7,4.9,8.7,-0.1,0.035,0.108,0.2689999999999999,0.519,0.3979999999999999,1998-99
1311,Jason Kidd,PHX,26.0,193.04,96.161504,California,USA,1994,1,2,50,16.9,6.8,10.8,6.5,0.048,0.146,0.213,0.527,0.431,1998-99
1380,Jason Kidd,PHX,27.0,193.04,96.161504,California,USA,1994,1,2,67,14.3,7.2,10.1,5.8,0.0409999999999999,0.1639999999999999,0.1989999999999999,0.498,0.395,1999-00
1402,Gary Payton,SEA,31.0,193.04,81.64656,Oregon State,USA,1990,1,2,82,24.2,6.5,8.9,2.9,0.032,0.139,0.268,0.535,0.368,1999-00
1562,Stephon Marbury,NJN,23.0,187.96,81.64656,Georgia Tech,USA,1996,1,4,74,22.2,3.2,8.4,0.0,0.022,0.071,0.2769999999999999,0.528,0.38,1999-00
1565,Sam Cassell,MIL,30.0,190.5,83.91452,Florida State,USA,1993,1,24,81,18.6,3.7,9.0,2.4,0.0279999999999999,0.091,0.247,0.551,0.3989999999999999,1999-00
1622,Terrell Brandon,MIN,30.0,180.34,78.471416,Oregon,USA,1991,1,11,71,17.1,3.4,8.9,6.9,0.02,0.088,0.2289999999999999,0.535,0.375,1999-00
1677,John Stockton,UTA,38.0,185.42,79.3786,Gonzaga,USA,1984,1,16,82,12.1,2.6,8.6,10.0,0.024,0.084,0.192,0.591,0.456,1999-00
1706,Nick Van Exel,DEN,28.0,185.42,86.18248,Cincinnati,USA,1993,2,37,79,16.1,3.9,9.0,-0.9,0.012,0.103,0.2269999999999999,0.483,0.38,1999-00
2015,Mike Bibby,VAN,23.0,185.42,86.18248,Arizona,USA,1998,1,2,82,15.9,3.7,8.4,-6.8,0.017,0.091,0.211,0.525,0.376,2000-01
2051,Jason Kidd,PHX,28.0,193.04,96.161504,California,USA,1994,1,2,77,16.9,6.4,9.8,2.0,0.033,0.151,0.2269999999999999,0.51,0.419,2000-01
2062,John Stockton,UTA,39.0,185.42,79.3786,Gonzaga,USA,1984,1,16,82,11.5,2.8,8.7,11.4,0.0289999999999999,0.087,0.186,0.61,0.452,2000-01
2166,Nick Van Exel,DEN,29.0,185.42,86.18248,Cincinnati,USA,1993,2,37,71,17.7,3.4,8.5,-0.4,0.018,0.08,0.2339999999999999,0.515,0.3829999999999999,2000-01
2483,Andre Miller,CLE,26.0,187.96,90.7184,Utah,USA,1999,1,8,81,16.5,4.7,10.9,-1.1,0.043,0.104,0.2269999999999999,0.5379999999999999,0.484,2001-02
2519,Baron Davis,CHH,23.0,190.5,101.151016,UCLA,USA,1999,1,3,82,18.1,4.3,8.5,2.4,0.032,0.089,0.237,0.498,0.364,2001-02
2572,Jason Kidd,NJN,29.0,193.04,96.161504,California,USA,1994,1,2,82,14.7,7.3,9.9,5.7,0.047,0.1689999999999999,0.221,0.484,0.407,2001-02
2617,Gary Payton,SEA,33.0,193.04,81.64656,Oregon State,USA,1990,1,2,82,22.1,4.8,9.0,3.2,0.0289999999999999,0.11,0.271,0.526,0.391,2001-02
2786,Jason Kidd,NJN,30.0,193.04,96.161504,California,USA,1994,1,2,80,18.7,6.3,8.9,7.6,0.042,0.148,0.255,0.526,0.407,2002-03
3201,Steve Nash,DAL,30.0,190.5,88.45044,Santa Clara,Canada,1996,1,15,78,14.5,3.0,8.8,4.7,0.024,0.073,0.193,0.59,0.37,2003-04
3231,Stephon Marbury,NYK,27.0,187.96,92.98636,Georgia Tech,USA,1996,1,4,81,20.2,3.2,8.9,-0.9,0.02,0.072,0.255,0.519,0.385,2003-04
3400,Jason Kidd,NJN,31.0,193.04,96.161504,California,USA,1994,1,2,67,15.5,6.4,9.2,7.8,0.04,0.1639999999999999,0.24,0.485,0.422,2003-04
3577,Steve Nash,PHX,31.0,190.5,88.45044,Santa Clara,Canada,1996,1,15,75,15.5,3.3,11.5,13.3,0.025,0.078,0.205,0.606,0.46,2004-05
3682,Brevin Knight,CHA,29.0,177.8,77.11064,Stanford,USA,1997,1,16,66,10.1,2.6,9.0,-5.7,0.012,0.092,0.184,0.495,0.462,2004-05
4032,Jason Kidd,NJN,33.0,193.04,95.25432,California,USA,1994,1,2,80,13.3,7.3,8.4,4.3,0.033,0.196,0.188,0.526,0.369,2005-06
4098,Baron Davis,GSW,27.0,190.5,97.52228,UCLA,USA,1999,1,3,54,17.9,4.4,8.9,0.9,0.025,0.11,0.261,0.489,0.412,2005-06
4173,Brevin Knight,CHA,30.0,177.8,77.11064,Stanford,USA,1997,1,16,69,12.6,3.2,8.8,-5.3,0.016,0.099,0.2019999999999999,0.478,0.412,2005-06
4193,Chauncey Billups,DET,29.0,190.5,91.625584,Colorado,USA,1997,1,3,81,18.5,3.1,8.6,10.5,0.016,0.088,0.231,0.602,0.392,2005-06
4295,Steve Nash,PHX,32.0,190.5,88.45044,Santa Clara,Canada,1996,1,15,79,18.8,4.2,10.5,8.8,0.02,0.1119999999999999,0.233,0.632,0.435,2005-06
4471,Jason Kidd,NJN,34.0,193.04,95.25432,California,USA,1994,1,2,80,13.0,8.2,9.2,1.8,0.054,0.208,0.192,0.516,0.405,2006-07
4553,Deron Williams,UTA,23.0,190.5,92.98636,Illinois,USA,2005,1,3,80,16.2,3.3,9.3,1.6,0.017,0.091,0.222,0.535,0.4039999999999999,2006-07
4736,Chris Paul,NOK,22.0,182.88,79.3786,Wake Forest,USA,2005,1,4,64,17.3,4.4,8.9,-1.6,0.026,0.1169999999999999,0.2269999999999999,0.537,0.397,2006-07
4772,Steve Nash,PHX,33.0,190.5,88.45044,Santa Clara,Canada,1996,1,15,76,18.6,3.5,11.6,11.5,0.0139999999999999,0.096,0.228,0.654,0.4679999999999999,2006-07
4906,Deron Williams,UTA,24.0,190.5,92.98636,Illinois,USA,2005,1,3,82,18.8,3.0,10.5,7.3,0.0139999999999999,0.0819999999999999,0.2319999999999999,0.595,0.427,2007-08
4941,Jamaal Tinsley,IND,30.0,190.5,83.91452,Iowa State,USA,2001,1,27,39,11.9,3.6,8.4,0.4,0.02,0.1,0.21,0.4579999999999999,0.368,2007-08
4957,Jason Kidd,DAL,35.0,193.04,95.25432,California,USA,1994,1,2,80,10.8,7.5,10.1,-0.2,0.037,0.196,0.175,0.499,0.424,2007-08
5049,Chris Paul,NOH,23.0,182.88,79.3786,Wake Forest,USA,2005,1,4,80,21.1,4.0,11.6,7.9,0.024,0.103,0.254,0.5760000000000001,0.5,2007-08
5322,Steve Nash,PHX,34.0,190.5,80.73937600000001,Santa Clara,Canada,1996,1,15,81,16.9,3.5,11.1,10.3,0.013,0.096,0.218,0.6409999999999999,0.447,2007-08
5415,Gilbert Arenas,WAS,27.0,193.04,97.52228,Arizona,USA,2001,2,30,2,13.0,4.5,10.0,-2.0,0.019,0.133,0.235,0.433,0.465,2008-09
5425,Steve Nash,PHX,35.0,190.5,80.73937600000001,Santa Clara,Canada,1996,1,15,74,15.7,3.0,9.7,5.2,0.01,0.089,0.211,0.615,0.4029999999999999,2008-09
5562,Jose Calderon,TOR,27.0,190.5,95.25432,None,Spain,Undrafted,Undrafted,Undrafted,68,12.8,2.9,8.9,-2.6,0.008,0.089,0.1689999999999999,0.613,0.4029999999999999,2008-09
5579,Jason Kidd,DAL,36.0,193.04,95.25432,California,USA,1994,1,2,81,9.0,6.2,8.7,5.4,0.034,0.162,0.134,0.55,0.336,2008-09
5673,Chris Paul,NOH,24.0,182.88,79.3786,Wake Forest,USA,2005,1,4,78,22.8,5.5,11.0,6.5,0.0279999999999999,0.143,0.273,0.599,0.512,2008-09
5709,Deron Williams,UTA,25.0,190.5,93.893544,Illinois,USA,2005,1,3,68,19.4,2.9,10.7,3.0,0.011,0.081,0.247,0.573,0.457,2008-09
5790,Rajon Rondo,BOS,24.0,185.42,77.56423199999999,Kentucky,USA,2006,1,21,81,13.7,4.4,9.8,4.8,0.043,0.103,0.2,0.54,0.425,2009-10
5922,Steve Nash,PHX,36.0,190.5,80.73937600000001,Santa Clara,Canada,1996,1,15,81,16.5,3.3,11.0,7.1,0.016,0.091,0.228,0.615,0.483,2009-10
5956,Chris Paul,NOH,25.0,182.88,79.3786,Wake Forest,USA,2005,1,4,45,18.7,4.2,10.7,1.0,0.013,0.118,0.226,0.584,0.456,2009-10
5997,Deron Williams,UTA,26.0,190.5,93.893544,Illinois,USA,2005,1,3,76,18.7,4.0,10.5,7.3,0.022,0.103,0.239,0.574,0.429,2009-10
6139,LeBron James,CLE,25.0,203.2,113.398,None,USA,2003,1,1,76,29.7,7.3,8.6,10.8,0.03,0.185,0.3329999999999999,0.604,0.3979999999999999,2009-10
6218,Jason Kidd,DAL,37.0,193.04,95.25432,California,USA,1994,1,2,80,10.3,5.6,9.1,6.0,0.019,0.154,0.145,0.5770000000000001,0.361,2009-10
6234,Chris Paul,NOH,26.0,182.88,79.3786,Wake Forest,USA,2005,1,4,80,15.9,4.1,9.8,5.2,0.016,0.125,0.21,0.578,0.441,2010-11
6332,Deron Williams,NJN,27.0,190.5,94.800728,Illinois,USA,2005,1,3,65,20.1,4.0,10.3,-2.7,0.019,0.107,0.257,0.5660000000000001,0.4479999999999999,2010-11
6357,Steve Nash,PHX,37.0,190.5,80.73937600000001,Santa Clara,Canada,1996,1,15,75,14.7,3.5,11.4,4.5,0.019,0.099,0.212,0.601,0.498,2010-11
6509,Jose Calderon,TOR,29.0,190.5,95.25432,None,Spain,Undrafted,Undrafted,Undrafted,68,9.8,3.0,8.9,-5.3,0.016,0.1,0.1669999999999999,0.522,0.412,2010-11
6609,Rajon Rondo,BOS,25.0,185.42,77.56423199999999,Kentucky,USA,2006,1,21,68,10.6,4.4,11.2,8.9,0.045,0.096,0.181,0.495,0.4479999999999999,2010-11
6739,Chris Paul,LAC,27.0,182.88,79.3786,Wake Forest,USA,2005,1,4,60,19.8,3.6,9.1,6.6,0.023,0.096,0.242,0.581,0.413,2011-12
6837,Deron Williams,NJN,28.0,190.5,94.800728,Illinois,USA,2005,1,3,55,21.0,3.3,8.7,-6.2,0.013,0.096,0.299,0.527,0.4579999999999999,2011-12
6896,Rajon Rondo,BOS,26.0,185.42,84.368112,Kentucky,USA,2006,1,21,53,11.9,4.8,11.7,5.2,0.039,0.111,0.203,0.483,0.498,2011-12
7002,Steve Nash,PHX,38.0,190.5,80.73937600000001,Santa Clara,Canada,1996,1,15,62,12.5,3.0,10.7,3.8,0.016,0.088,0.1939999999999999,0.625,0.491,2011-12
7038,Jose Calderon,TOR,30.0,190.5,95.707912,None,Spain,Undrafted,Undrafted,Undrafted,53,10.5,3.0,8.8,-3.5,0.012,0.092,0.161,0.547,0.427,2011-12
7191,Rajon Rondo,BOS,27.0,185.42,84.368112,Kentucky,USA,2006,1,21,38,13.7,5.6,11.1,-1.3,0.036,0.139,0.215,0.516,0.49,2012-13
7603,Chris Paul,LAC,28.0,182.88,79.3786,Wake Forest,USA,2005,1,4,70,16.9,3.7,9.7,8.7,0.0279999999999999,0.109,0.225,0.594,0.4429999999999999,2012-13
7611,Greivis Vasquez,NOH,26.0,198.12,95.707912,Maryland,Venezuela,2010,1,28,78,13.9,4.3,9.0,-4.3,0.019,0.132,0.2289999999999999,0.502,0.432,2012-13
7677,Rajon Rondo,BOS,28.0,185.42,84.368112,Kentucky,USA,2006,1,21,30,11.7,5.5,9.8,-10.7,0.023,0.184,0.209,0.461,0.48,2013-14
7728,Chris Paul,LAC,29.0,182.88,79.3786,Wake Forest,USA,2005,1,4,62,19.1,4.3,10.7,11.6,0.02,0.114,0.2339999999999999,0.58,0.4589999999999999,2013-14
7735,Ricky Rubio,MIN,23.0,193.04,83.91452,None,Spain,2009,1,5,82,9.5,4.2,8.6,5.3,0.025,0.122,0.162,0.491,0.362,2013-14
7750,Ty Lawson,DEN,26.0,180.34,88.45044,North Carolina,USA,2009,1,18,62,17.6,3.5,8.8,-1.6,0.02,0.085,0.225,0.5539999999999999,0.369,2013-14
7838,Stephen Curry,GSW,26.0,190.5,83.91452,Davidson,USA,2009,1,7,78,24.0,4.3,8.5,9.4,0.018,0.108,0.281,0.61,0.372,2013-14
7923,Kendall Marshall,LAL,22.0,193.04,88.45044,North Carolina,USA,2012,1,13,54,8.0,2.9,8.8,-5.7,0.011,0.093,0.163,0.494,0.426,2013-14
7960,John Wall,WAS,23.0,193.04,88.45044,Kentucky,USA,2010,1,1,82,19.3,4.1,8.8,2.9,0.0139999999999999,0.114,0.271,0.524,0.392,2013-14
8128,John Wall,WAS,24.0,193.04,88.45044,Kentucky,USA,2010,1,1,79,17.6,4.6,10.0,5.3,0.0139999999999999,0.127,0.257,0.523,0.446,2014-15
8312,Russell Westbrook,OKC,26.0,190.5,90.7184,UCLA,USA,2008,1,4,67,28.1,7.3,8.6,4.1,0.059,0.1669999999999999,0.372,0.536,0.43,2014-15
8367,Ty Lawson,DEN,27.0,180.34,88.45044,North Carolina,USA,2009,1,18,75,15.2,3.1,9.6,-1.7,0.017,0.081,0.203,0.526,0.408,2014-15
8433,Ricky Rubio,MIN,24.0,193.04,87.089664,None,Spain,2009,1,5,22,10.3,5.7,8.8,-1.6,0.0289999999999999,0.1669999999999999,0.196,0.452,0.422,2014-15
8569,Chris Paul,LAC,30.0,182.88,79.3786,Wake Forest,USA,2005,1,4,82,19.1,4.6,10.2,12.2,0.021,0.124,0.2339999999999999,0.596,0.441,2014-15
8787,Rajon Rondo,SAC,30.0,185.42,84.368112,Kentucky,USA,2006,1,21,72,11.9,6.0,11.7,-3.4,0.033,0.15,0.187,0.506,0.473,2015-16
8819,Ricky Rubio,MIN,25.0,193.04,87.996848,None,Spain,2009,1,5,76,10.1,4.3,8.7,1.1,0.02,0.139,0.176,0.529,0.402,2015-16
8822,Russell Westbrook,OKC,27.0,190.5,90.7184,UCLA,USA,2008,1,4,80,23.5,7.8,10.4,10.8,0.061,0.178,0.313,0.5539999999999999,0.4679999999999999,2015-16
8995,John Wall,WAS,25.0,193.04,88.45044,Kentucky,USA,2010,1,1,77,19.9,4.9,10.2,0.7,0.017,0.138,0.284,0.51,0.449,2015-16
9028,Chris Paul,LAC,31.0,182.88,79.3786,Wake Forest,USA,2005,1,4,74,19.5,4.2,10.0,11.9,0.018,0.119,0.2689999999999999,0.575,0.493,2015-16
9143,Russell Westbrook,OKC,28.0,190.5,90.7184,UCLA,USA,2008,1,4,81,31.6,10.7,10.4,3.3,0.053,0.2789999999999999,0.408,0.5539999999999999,0.5429999999999999,2016-17
9155,Ricky Rubio,MIN,26.0,193.04,86.18248,None,Spain,2009,1,5,75,11.1,4.1,9.1,-1.0,0.032,0.1119999999999999,0.174,0.539,0.385,2016-17
9243,LeBron James,CLE,32.0,203.2,113.398,None,USA,2003,1,1,74,26.4,8.6,8.7,7.7,0.04,0.209,0.297,0.619,0.3879999999999999,2016-17
9339,Chris Paul,LAC,32.0,182.88,79.3786,Wake Forest,USA,2005,1,4,61,18.1,5.0,9.2,14.9,0.025,0.149,0.243,0.614,0.444,2016-17
9465,James Harden,HOU,27.0,195.58,99.79024,Arizona State,USA,2009,1,3,81,29.1,8.1,11.2,6.3,0.035,0.212,0.341,0.613,0.505,2016-17
9489,John Wall,WAS,26.0,193.04,95.25432,Kentucky,USA,2010,1,1,78,23.1,4.2,10.7,3.9,0.023,0.105,0.302,0.541,0.45,2016-17
9706,James Harden,HOU,28.0,195.58,99.79024,Arizona State,USA,2009,1,3,72,30.4,5.4,8.8,10.0,0.017,0.1369999999999999,0.353,0.619,0.449,2017-18
9734,John Wall,WAS,27.0,193.04,95.25432,Kentucky,USA,2010,1,1,41,19.4,3.7,9.6,3.8,0.016,0.088,0.281,0.515,0.425,2017-18
10005,LeBron James,CLE,33.0,203.2,113.398,None,USA,2003,1,1,82,27.5,8.6,9.1,1.6,0.033,0.201,0.31,0.621,0.432,2017-18
10084,Russell Westbrook,OKC,29.0,190.5,90.7184,UCLA,USA,2008,1,4,80,25.4,10.1,10.3,6.6,0.048,0.226,0.326,0.524,0.4639999999999999,2017-18
10161,Russell Westbrook,OKC,30.0,190.5,90.7184,UCLA,USA,2008,1,4,73,22.9,11.1,10.7,5.0,0.036,0.255,0.301,0.501,0.44,2018-19
10481,Kyle Lowry,TOR,33.0,185.42,88.904032,Villanova,USA,2006,1,24,65,14.2,4.8,8.7,10.7,0.019,0.114,0.191,0.562,0.3289999999999999,2018-19
10610,John Wall,WAS,28.0,193.04,95.25432,Kentucky,USA,2010,1,1,32,20.7,3.6,8.7,-6.2,0.013,0.087,0.286,0.527,0.391,2018-19
10694,Luka Doncic,DAL,21.0,200.66,104.32616,None,Slovenia,2018,1,3,61,28.8,9.4,8.8,5.3,0.036,0.2239999999999999,0.355,0.585,0.4539999999999999,2019-20
10734,LeBron James,LAL,35.0,205.74,113.398,None,USA,2003,1,1,67,25.3,7.8,10.2,8.5,0.0279999999999999,0.191,0.308,0.5770000000000001,0.477,2019-20
10772,Trae Young,ATL,21.0,185.42,81.64656,Oklahoma,USA,2018,1,5,60,29.6,4.3,9.3,-4.9,0.0139999999999999,0.1,0.3389999999999999,0.595,0.423,2019-20
10834,Ricky Rubio,PHX,29.0,190.5,86.18248,None,Spain,2009,1,5,65,13.0,4.7,8.8,4.0,0.023,0.128,0.1989999999999999,0.535,0.377,2019-20
11170,Luka Doncic,DAL,22.0,200.66,104.32616,None,Slovenia,2018,1,3,66,27.7,8.0,8.6,3.9,0.024,0.2019999999999999,0.35,0.5870000000000001,0.425,2020-21
11327,Trae Young,ATL,22.0,185.42,81.64656,Oklahoma,USA,2018,1,5,63,25.3,3.9,9.4,5.2,0.018,0.094,0.32,0.589,0.426,2020-21
11433,Russell Westbrook,WAS,32.0,190.5,90.7184,UCLA,USA,2008,1,4,65,22.2,11.5,11.7,-1.2,0.043,0.249,0.295,0.509,0.477,2020-21
11473,Chris Paul,PHX,36.0,182.88,79.3786,Wake Forest,USA,2005,1,4,70,16.4,4.5,8.9,6.5,0.012,0.131,0.221,0.599,0.405,2020-21
11550,James Harden,BKN,31.0,195.58,99.79024,Arizona State,USA,2009,1,3,44,24.6,7.9,10.8,2.9,0.023,0.191,0.283,0.618,0.442,2020-21
11691,Draymond Green,GSW,31.0,198.12,104.32616,Michigan State,USA,2012,2,35,63,7.0,7.1,8.9,5.4,0.0279999999999999,0.184,0.128,0.53,0.345,2020-21
11833,James Harden,PHI,32.0,195.58,99.79024,Arizona State,USA,2009,1,3,65,22.0,7.7,10.3,3.5,0.024,0.176,0.266,0.583,0.401,2021-22
11937,Darius Garland,CLE,22.0,185.42,87.089664,Vanderbilt,USA,2019,1,5,68,21.7,3.3,8.6,6.6,0.017,0.074,0.272,0.5760000000000001,0.3779999999999999,2021-22
11955,Dejounte Murray,SAS,25.0,193.04,81.64656,Washington,USA,2016,1,29,68,21.1,8.3,9.2,1.9,0.031,0.196,0.268,0.5329999999999999,0.3879999999999999,2021-22
11967,Chris Paul,PHX,37.0,182.88,79.3786,Wake Forest,USA,2005,1,4,65,14.7,4.4,10.8,10.0,0.011,0.113,0.1969999999999999,0.581,0.434,2021-22
12085,Trae Young,ATL,23.0,185.42,74.389088,Oklahoma,USA,2018,1,5,76,28.4,3.7,9.7,2.3,0.019,0.087,0.3329999999999999,0.603,0.442,2021-22
12280,Luka Doncic,DAL,23.0,200.66,104.32616,None,Slovenia,2018,1,3,65,28.4,9.1,8.7,3.5,0.025,0.23,0.368,0.5710000000000001,0.4579999999999999,2021-22
163,Bruce Bowen,MIA,26.0,200.66,90.7184,Cal State-Fullerton,USA,Undrafted,Undrafted,Undrafted,1,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,1996-97
585,William Cunningham,PHI,24.0,210.82,113.398,Temple,USA,Undrafted,Undrafted,Undrafted,7,1.1,1.4,0.1,27.4,0.138,0.14,0.1119999999999999,0.444,0.042,1997-98
895,Carlos Rogers,POR,28.0,210.82,99.79024,Tennessee State,USA,1994,1,11,2,2.5,0.5,0.5,24.9,0.0,0.091,0.2289999999999999,0.665,0.2,1998-99
1008,Tyson Wheeler,DEN,23.0,177.8,74.84268,Rhode Island,USA,1998,2,47,1,4.0,0.0,2.0,62.2,0.0,0.0,0.32,1.064,0.667,1998-99
1025,Andrew Gaze,SAS,33.0,200.66,92.98636,Seton Hall,USA,Undrafted,Undrafted,Undrafted,19,1.1,0.3,0.3,27.4,0.038,0.048,0.206,0.42,0.182,1998-99
1032,Anthony Parker,PHI,24.0,198.12,97.52228,Bradley,USA,1997,1,21,2,1.0,0.0,0.0,38.3,0.0,0.0,0.177,1.0,0.0,1998-99
1048,Stanley Roberts,HOU,29.0,213.36,131.54168,Louisiana State,USA,1991,1,23,6,2.3,1.8,0.0,26.5,0.1669999999999999,0.212,0.304,0.424,0.0,1998-99
1086,Mikki Moore,DET,23.0,213.36,104.32616,Nebraska,USA,Undrafted,Undrafted,Undrafted,2,2.0,0.5,0.0,89.7,0.0,0.1669999999999999,0.158,1.064,0.0,1998-99
1101,Korleone Young,DET,20.0,200.66,96.615096,None,USA,1998,2,40,3,4.3,1.3,0.3,26.9,0.143,0.154,0.341,0.597,0.125,1998-99
1143,Sam Jacobson,LAL,23.0,193.04,97.52228,Minnesota,USA,1998,1,26,2,4.0,1.5,0.0,26.0,0.0,0.214,0.24,0.68,0.0,1998-99
1206,Gary Grant,POR,34.0,190.5,83.91452,Michigan,USA,1988,1,15,2,0.0,0.0,1.5,66.6,0.0,0.0,0.073,0.0,0.5,1998-99
1248,Duane Ferrell,GSW,34.0,200.66,97.52228,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,8,0.6,0.8,0.0,21.3,0.102,0.024,0.149,0.159,0.0,1998-99
1308,Jamie Watson,MIA,27.0,200.66,86.18248,South Carolina,USA,1994,2,47,3,0.7,0.3,0.3,32.6,0.0,0.045,0.09,0.5,0.111,1998-99
1373,Fred Vinson,SEA,29.0,193.04,86.18248,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,8,1.6,0.1,0.0,22.6,0.0,0.021,0.2289999999999999,0.364,0.0,1999-00
1395,Joe Kleine,POR,38.0,210.82,115.66596,Arkansas,USA,1985,1,6,7,1.6,0.9,0.3,23.7,0.0,0.1669999999999999,0.214,0.446,0.1,1999-00
1440,Benoit Benjamin,CLE,35.0,213.36,113.398,Creighton,USA,1985,1,3,3,0.7,0.3,0.0,46.4,0.0,0.1,0.1889999999999999,0.3329999999999999,0.0,1999-00
1630,Tim James,MIA,23.0,200.66,96.161504,Miami (FL),USA,1999,1,25,4,2.8,1.0,0.5,38.9,0.13,0.042,0.319,0.359,0.143,1999-00
1670,Mario Bennett,LAC,26.0,198.12,106.59412,Arizona State,USA,1995,1,27,1,0.0,2.0,0.0,32.7,0.143,0.25,0.276,0.0,0.0,1999-00
1697,Kevin Johnson,PHX,34.0,185.42,86.18248,California,USA,1987,1,7,6,6.7,2.7,4.0,21.3,0.0,0.131,0.16,0.644,0.324,1999-00
1723,Randell Jackson,DAL,24.0,210.82,97.52228,Florida State,USA,1999,Undrafted,Undrafted,1,0.0,0.0,0.0,60.4,0.0,0.0,0.0,0.0,0.0,1999-00
1801,David Wingate,SEA,37.0,195.58,84.821704,Georgetown,USA,1986,2,44,1,6.0,0.0,2.0,70.6,0.0,0.0,0.14,1.0,0.286,2000-01
2130,Tom Hammonds,MIN,34.0,205.74,97.52228,Georgia Tech,USA,1989,1,9,7,1.0,0.6,0.1,22.5,0.071,0.08,0.198,0.322,0.04,2000-01
2505,Brian Cardinal,DET,25.0,203.2,111.13004,Purdue,USA,2000,2,44,8,2.1,0.8,0.3,24.5,0.053,0.118,0.154,0.612,0.069,2001-02
2698,Chris Owens,MEM,24.0,200.66,111.13004,Texas,USA,2002,2,47,1,4.0,1.0,0.0,39.1,0.3329999999999999,0.0,0.288,0.667,0.0,2002-03
2702,Brian Cardinal,WAS,26.0,203.2,111.13004,Purdue,USA,2000,2,44,5,0.8,1.0,0.2,41.9,0.3,0.118,0.172,0.41,0.1,2002-03
2901,Ruben Boumtje-Boumtje,POR,25.0,213.36,116.573144,Georgetown,USA,2001,2,49,2,0.0,0.5,0.5,27.3,0.25,0.0,0.104,0.0,0.3329999999999999,2002-03
3028,Paul Shirley,ATL,25.0,208.28,104.32616,Iowa State,USA,Undrafted,Undrafted,Undrafted,2,0.0,0.5,0.0,66.5,0.0,0.143,0.252,0.0,0.0,2002-03
